Tahun;Bulan;Negara;Komoditas;Volume;Tabel Harga
2017;June;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2017;July;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2017;August;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2017;September;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2017;October;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2017;November;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2017;December;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2017;January;TAIWAN;ASAM;600.0;1.61
2017;February;TAIWAN;ASAM;600.0;1.61
2017;March;TAIWAN;ASAM;40.5;0.74
2017;April;TAIWAN;ASAM;600.0;1.61
2017;May;TAIWAN;ASAM;450.0;0.53
2017;June;TAIWAN;ASAM;750.0;0.47
2017;July;TAIWAN;ASAM;600.0;1.61
2017;August;TAIWAN;ASAM;600.0;1.61
2017;September;TAIWAN;ASAM;600.0;0.2
2017;October;TAIWAN;ASAM;600.0;1.3
2017;November;TAIWAN;ASAM;600.0;0.2
2017;December;TAIWAN;ASAM;1050.0;0.67
2017;January;THAILAND;ASAM;21000.0;0.65
2017;February;THAILAND;ASAM;25750.0;0.74
2017;March;THAILAND;ASAM;25040.0;0.74
2017;April;THAILAND;ASAM;21000.0;0.65
2017;May;THAILAND;ASAM;21000.0;0.65
2017;June;THAILAND;ASAM;21000.0;0.65
2017;July;THAILAND;ASAM;21000.0;0.65
2017;August;THAILAND;ASAM;246000.0;0.65
2017;September;THAILAND;ASAM;21000.0;0.65
2017;October;THAILAND;ASAM;21000.0;0.65
2017;November;THAILAND;ASAM;21000.0;0.65
2017;December;THAILAND;ASAM;21000.0;0.65
2017;January;VIET NAM;ASAM;10000.0;0.5
2017;February;VIET NAM;ASAM;10000.0;0.5
2017;March;VIET NAM;ASAM;10000.0;0.5
2017;April;VIET NAM;ASAM;10000.0;0.5
2017;May;VIET NAM;ASAM;10000.0;0.5
2017;June;VIET NAM;ASAM;10000.0;0.5
2017;July;VIET NAM;ASAM;10000.0;0.5
2017;August;VIET NAM;ASAM;10000.0;0.5
2017;September;VIET NAM;ASAM;10000.0;0.5
2017;October;VIET NAM;ASAM;10000.0;0.5
2017;November;VIET NAM;ASAM;10000.0;0.5
2017;December;VIET NAM;ASAM;10000.0;0.5
2018;January;CHINA;ASAM;33355.0;1.0150000000000001
2018;February;CHINA;ASAM;33355.0;1.0150000000000001
2018;March;CHINA;ASAM;33355.0;1.0150000000000001
2018;April;CHINA;ASAM;33355.0;1.0150000000000001
2018;May;CHINA;ASAM;33355.0;1.0150000000000001
2018;June;CHINA;ASAM;33355.0;1.0150000000000001
2018;July;CHINA;ASAM;33355.0;1.0150000000000001
2018;August;CHINA;ASAM;33355.0;1.0150000000000001
2018;September;CHINA;ASAM;1.0;1.0
2018;October;CHINA;ASAM;33355.0;1.0150000000000001
2018;November;CHINA;ASAM;1.0;1.03
2018;December;CHINA;ASAM;33355.0;1.0150000000000001
2018;January;HONG KONG;ASAM;100.0;8.83
2018;February;HONG KONG;ASAM;100.0;8.83
2018;March;HONG KONG;ASAM;840.0;0.47
2018;April;HONG KONG;ASAM;100.0;8.83
2018;May;HONG KONG;ASAM;760.0;0.44
2018;June;HONG KONG;ASAM;100.0;8.83
2018;July;HONG KONG;ASAM;100.0;8.83
2018;August;HONG KONG;ASAM;100.0;8.83
2018;September;HONG KONG;ASAM;100.0;8.83
2018;October;HONG KONG;ASAM;100.0;8.83
2018;November;HONG KONG;ASAM;100.0;8.83
2018;December;HONG KONG;ASAM;200.0;1.85
2018;January;MALAYSIA;ASAM;3520.0;3.31
2018;February;MALAYSIA;ASAM;8955.0;1.025
2018;March;MALAYSIA;ASAM;8955.0;1.025
2018;April;MALAYSIA;ASAM;9980.0;2.62
2018;May;MALAYSIA;ASAM;8955.0;1.025
2018;June;MALAYSIA;ASAM;8955.0;1.025
2018;July;MALAYSIA;ASAM;8955.0;1.025
2018;August;MALAYSIA;ASAM;14600.0;1.32
2018;September;MALAYSIA;ASAM;8955.0;1.025
2018;October;MALAYSIA;ASAM;8955.0;1.025
2018;November;MALAYSIA;ASAM;30.0;0.48
2018;December;MALAYSIA;ASAM;8955.0;1.025
2018;January;PAKISTAN;ASAM;55000.0;0.415
2018;February;PAKISTAN;ASAM;55000.0;0.415
2018;March;PAKISTAN;ASAM;55000.0;0.415
2018;April;PAKISTAN;ASAM;55000.0;0.415
2018;May;PAKISTAN;ASAM;55000.0;0.415
2018;June;PAKISTAN;ASAM;55000.0;0.415
2018;July;PAKISTAN;ASAM;55000.0;0.415
2018;August;PAKISTAN;ASAM;50000.0;0.45
2018;September;PAKISTAN;ASAM;55000.0;0.415
2018;October;PAKISTAN;ASAM;55000.0;0.415
2018;November;PAKISTAN;ASAM;47904.0;0.45
2018;December;PAKISTAN;ASAM;55000.0;0.415
2018;January;QATAR;ASAM;10.0;7.61
2018;February;QATAR;ASAM;10.0;7.61
2018;March;QATAR;ASAM;10.0;7.61
2018;April;QATAR;ASAM;10.0;7.61
2018;May;QATAR;ASAM;10.0;7.61
2018;June;QATAR;ASAM;10.0;7.61
2018;July;QATAR;ASAM;10.0;7.61
2018;August;QATAR;ASAM;10.0;7.61
2018;September;QATAR;ASAM;2.0;6.38
2018;October;QATAR;ASAM;10.0;7.61
2018;November;QATAR;ASAM;10.0;7.61
2018;December;QATAR;ASAM;10.0;7.61
2018;January;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2018;February;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2018;March;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2018;April;SAUDI ARABIA;ASAM;4400.0;3.0
2018;May;SAUDI ARABIA;ASAM;16760.0;0.9
2018;June;SAUDI ARABIA;ASAM;7140.0;2.2
2018;July;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2018;August;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2018;September;SAUDI ARABIA;ASAM;1500.0;3.9
2018;October;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2018;November;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2018;December;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2018;January;SURINAME;ASAM;50.0;2.95
2018;February;SURINAME;ASAM;50.0;2.95
2018;March;SURINAME;ASAM;50.0;2.95
2018;April;SURINAME;ASAM;50.0;2.95
2018;May;SURINAME;ASAM;50.0;2.95
2018;June;SURINAME;ASAM;50.0;2.95
2018;July;SURINAME;ASAM;50.0;2.95
2018;August;SURINAME;ASAM;50.0;2.95
2018;September;SURINAME;ASAM;50.0;2.95
2018;October;SURINAME;ASAM;50.0;2.95
2018;November;SURINAME;ASAM;50.0;2.95
2018;December;SURINAME;ASAM;50.0;2.95
2018;January;TAIWAN;ASAM;600.0;1.61
2018;February;TAIWAN;ASAM;600.0;0.2
2018;March;TAIWAN;ASAM;300.0;1.3
2018;April;TAIWAN;ASAM;600.0;0.2
2018;May;TAIWAN;ASAM;600.0;1.61
2018;June;TAIWAN;ASAM;600.0;1.61
2018;July;TAIWAN;ASAM;600.0;2.73
2018;August;TAIWAN;ASAM;600.0;1.61
2018;September;TAIWAN;ASAM;900.0;2.22
2018;October;TAIWAN;ASAM;1200.0;2.58
2018;November;TAIWAN;ASAM;150.0;1.3
2018;December;TAIWAN;ASAM;600.0;1.61
2018;January;UNITED KINGDOM;ASAM;1.0;1.0
2018;February;UNITED KINGDOM;ASAM;3.0;2.6
2018;March;UNITED KINGDOM;ASAM;3.0;2.6
2018;April;UNITED KINGDOM;ASAM;3.0;2.6
2018;May;UNITED KINGDOM;ASAM;3.0;2.6
2018;June;UNITED KINGDOM;ASAM;3.0;2.6
2018;July;UNITED KINGDOM;ASAM;3.0;2.6
2018;August;UNITED KINGDOM;ASAM;3.0;2.6
2018;September;UNITED KINGDOM;ASAM;3.0;2.6
2018;October;UNITED KINGDOM;ASAM;3.0;2.6
2018;November;UNITED KINGDOM;ASAM;3.0;2.6
2018;December;UNITED KINGDOM;ASAM;3.0;2.6
2019;January;HONG KONG;ASAM;200.0;9.09
2019;February;HONG KONG;ASAM;100.0;8.83
2019;March;HONG KONG;ASAM;100.0;8.83
2019;April;HONG KONG;ASAM;100.0;1.89
2019;May;HONG KONG;ASAM;120.0;14.72
2019;June;HONG KONG;ASAM;42.0;2.32
2019;July;HONG KONG;ASAM;330.0;6.13
2019;August;HONG KONG;ASAM;100.0;8.83
2019;September;HONG KONG;ASAM;100.0;9.09
2019;October;HONG KONG;ASAM;50.0;9.09
2019;November;HONG KONG;ASAM;50.0;9.09
2019;December;HONG KONG;ASAM;30.0;30.29
2019;January;MALAYSIA;ASAM;8955.0;1.025
2019;February;MALAYSIA;ASAM;8955.0;1.025
2019;March;MALAYSIA;ASAM;8955.0;1.025
2019;April;MALAYSIA;ASAM;10590.0;1.4
2019;May;MALAYSIA;ASAM;8955.0;1.025
2019;June;MALAYSIA;ASAM;10370.0;5.0
2019;July;MALAYSIA;ASAM;8955.0;1.025
2019;August;MALAYSIA;ASAM;8955.0;1.025
2019;September;MALAYSIA;ASAM;8955.0;1.025
2019;October;MALAYSIA;ASAM;8955.0;1.025
2019;November;MALAYSIA;ASAM;22100.0;0.22
2019;December;MALAYSIA;ASAM;8955.0;1.025
2019;January;OMAN;ASAM;1.0;1.0
2019;February;OMAN;ASAM;1.0;1.0
2019;March;OMAN;ASAM;1.0;1.0
2019;April;OMAN;ASAM;1.0;1.0
2019;May;OMAN;ASAM;1.0;1.0
2019;June;OMAN;ASAM;1.0;1.0
2019;July;OMAN;ASAM;1.0;1.0
2019;August;OMAN;ASAM;1.0;1.0
2019;September;OMAN;ASAM;1.0;1.0
2019;October;OMAN;ASAM;1.0;1.0
2019;November;OMAN;ASAM;1.0;1.0
2019;December;OMAN;ASAM;1.0;1.0
2019;January;PAKISTAN;ASAM;55000.0;0.415
2019;February;PAKISTAN;ASAM;55000.0;0.415
2019;March;PAKISTAN;ASAM;55000.0;0.415
2019;April;PAKISTAN;ASAM;55000.0;0.415
2019;May;PAKISTAN;ASAM;55000.0;0.415
2019;June;PAKISTAN;ASAM;55000.0;0.415
2019;July;PAKISTAN;ASAM;55000.0;0.415
2019;August;PAKISTAN;ASAM;55000.0;0.415
2019;September;PAKISTAN;ASAM;270020.0;0.37
2019;October;PAKISTAN;ASAM;88000.0;0.41
2019;November;PAKISTAN;ASAM;55000.0;0.415
2019;December;PAKISTAN;ASAM;48000.0;0.42
2019;January;QATAR;ASAM;5.0;6.51
2019;February;QATAR;ASAM;10.0;7.61
2019;March;QATAR;ASAM;2.0;9.65
2019;April;QATAR;ASAM;5.0;7.61
2019;May;QATAR;ASAM;24.0;7.95
2019;June;QATAR;ASAM;17010.0;0.2
2019;July;QATAR;ASAM;10.0;7.61
2019;August;QATAR;ASAM;10.0;7.84
2019;September;QATAR;ASAM;20.0;7.84
2019;October;QATAR;ASAM;10.0;7.84
2019;November;QATAR;ASAM;10.0;7.61
2019;December;QATAR;ASAM;10.0;7.61
2019;January;SAUDI ARABIA;ASAM;4140.0;4.9
2019;February;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2019;March;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2019;April;SAUDI ARABIA;ASAM;82112.0;0.8
2019;May;SAUDI ARABIA;ASAM;90274.0;0.8
2019;June;SAUDI ARABIA;ASAM;16000.0;2.83
2019;July;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2019;August;SAUDI ARABIA;ASAM;4500.0;3.76
2019;September;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2019;October;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2019;November;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2019;December;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2019;January;SINGAPORE;ASAM;5.0;1.75
2019;February;SINGAPORE;ASAM;5.0;1.75
2019;March;SINGAPORE;ASAM;5.0;1.75
2019;April;SINGAPORE;ASAM;5.0;1.75
2019;May;SINGAPORE;ASAM;5.0;1.75
2019;June;SINGAPORE;ASAM;5.0;1.75
2019;July;SINGAPORE;ASAM;5.0;1.75
2019;August;SINGAPORE;ASAM;5.0;1.75
2019;September;SINGAPORE;ASAM;0.96;1.04
2019;October;SINGAPORE;ASAM;5.0;1.75
2019;November;SINGAPORE;ASAM;5.0;1.75
2019;December;SINGAPORE;ASAM;5.0;1.75
2019;January;TAIWAN;ASAM;1767.0;0.2
2019;February;TAIWAN;ASAM;1200.0;2.73
2019;March;TAIWAN;ASAM;450.0;1.14
2019;April;TAIWAN;ASAM;600.0;1.61
2019;May;TAIWAN;ASAM;1200.0;2.64
2019;June;TAIWAN;ASAM;600.0;1.61
2019;July;TAIWAN;ASAM;2250.0;0.45
2019;August;TAIWAN;ASAM;327.0;0.24
2019;September;TAIWAN;ASAM;450.0;1.08
2019;October;TAIWAN;ASAM;750.0;2.57
2019;November;TAIWAN;ASAM;600.0;1.61
2019;December;TAIWAN;ASAM;450.0;1.14
2019;January;THAILAND;ASAM;21000.0;0.65
2019;February;THAILAND;ASAM;21000.0;0.65
2019;March;THAILAND;ASAM;21000.0;0.65
2019;April;THAILAND;ASAM;21000.0;0.65
2019;May;THAILAND;ASAM;21000.0;0.65
2019;June;THAILAND;ASAM;21000.0;0.65
2019;July;THAILAND;ASAM;21000.0;0.65
2019;August;THAILAND;ASAM;21000.0;0.65
2019;September;THAILAND;ASAM;21000.0;0.65
2019;October;THAILAND;ASAM;7805.0;1.2
2019;November;THAILAND;ASAM;18200.0;1.2
2019;December;THAILAND;ASAM;102310.0;0.57
2020;January;AUSTRALIA;ASAM;16.0;1.51
2020;February;AUSTRALIA;ASAM;18.0;4.62
2020;March;AUSTRALIA;ASAM;18.0;4.62
2020;April;AUSTRALIA;ASAM;18.0;4.62
2020;May;AUSTRALIA;ASAM;18.0;4.62
2020;June;AUSTRALIA;ASAM;18.0;4.62
2020;July;AUSTRALIA;ASAM;7.0;8.2
2020;August;AUSTRALIA;ASAM;18.0;4.62
2020;September;AUSTRALIA;ASAM;18.0;4.62
2020;October;AUSTRALIA;ASAM;18.0;4.62
2020;November;AUSTRALIA;ASAM;28.0;3.25
2020;December;AUSTRALIA;ASAM;18.0;4.62
2020;January;BANGLADESH;ASAM;72000.0;0.25
2020;February;BANGLADESH;ASAM;72000.0;0.25
2020;March;BANGLADESH;ASAM;72000.0;0.25
2020;April;BANGLADESH;ASAM;72000.0;0.25
2020;May;BANGLADESH;ASAM;72000.0;0.25
2020;June;BANGLADESH;ASAM;72000.0;0.25
2020;July;BANGLADESH;ASAM;72000.0;0.25
2020;August;BANGLADESH;ASAM;72000.0;0.25
2020;September;BANGLADESH;ASAM;99000.0;0.28
2020;October;BANGLADESH;ASAM;72000.0;0.22
2020;November;BANGLADESH;ASAM;27000.0;0.45
2020;December;BANGLADESH;ASAM;72000.0;0.22
2020;January;CHINA;ASAM;33355.0;1.0150000000000001
2020;February;CHINA;ASAM;33355.0;1.0150000000000001
2020;March;CHINA;ASAM;33355.0;1.0150000000000001
2020;April;CHINA;ASAM;33355.0;1.0150000000000001
2020;May;CHINA;ASAM;33355.0;1.0150000000000001
2020;June;CHINA;ASAM;33355.0;1.0150000000000001
2020;July;CHINA;ASAM;7175.0;0.49
2020;August;CHINA;ASAM;33355.0;1.0150000000000001
2020;September;CHINA;ASAM;59535.0;0.14
2020;October;CHINA;ASAM;33355.0;1.0150000000000001
2020;November;CHINA;ASAM;33355.0;1.0150000000000001
2020;December;CHINA;ASAM;33355.0;1.0150000000000001
2020;January;GERMANY, FED. REP. OF;ASAM;220.0;3.53
2020;February;GERMANY, FED. REP. OF;ASAM;120.0;3.6449999999999996
2020;March;GERMANY, FED. REP. OF;ASAM;120.0;3.6449999999999996
2020;April;GERMANY, FED. REP. OF;ASAM;120.0;3.6449999999999996
2020;May;GERMANY, FED. REP. OF;ASAM;120.0;3.6449999999999996
2020;June;GERMANY, FED. REP. OF;ASAM;120.0;3.6449999999999996
2020;July;GERMANY, FED. REP. OF;ASAM;120.0;3.6449999999999996
2020;August;GERMANY, FED. REP. OF;ASAM;120.0;3.6449999999999996
2020;September;GERMANY, FED. REP. OF;ASAM;120.0;3.6449999999999996
2020;October;GERMANY, FED. REP. OF;ASAM;120.0;3.6449999999999996
2020;November;GERMANY, FED. REP. OF;ASAM;20.0;3.76
2020;December;GERMANY, FED. REP. OF;ASAM;120.0;3.6449999999999996
2020;January;HONG KONG;ASAM;100.0;8.83
2020;February;HONG KONG;ASAM;20.0;93.44
2020;March;HONG KONG;ASAM;100.0;8.83
2020;April;HONG KONG;ASAM;517.64;2.34
2020;May;HONG KONG;ASAM;40.0;2.32
2020;June;HONG KONG;ASAM;140.0;10.26
2020;July;HONG KONG;ASAM;200.0;8.83
2020;August;HONG KONG;ASAM;100.0;8.83
2020;September;HONG KONG;ASAM;100.0;8.83
2020;October;HONG KONG;ASAM;2.0;1.0
2020;November;HONG KONG;ASAM;100.0;8.83
2020;December;HONG KONG;ASAM;60.0;30.29
2020;January;JAPAN;ASAM;5.0;3.11
2020;February;JAPAN;ASAM;5.0;3.11
2020;March;JAPAN;ASAM;5.0;3.11
2020;April;JAPAN;ASAM;5.0;3.11
2020;May;JAPAN;ASAM;5.0;3.11
2020;June;JAPAN;ASAM;5.0;3.11
2020;July;JAPAN;ASAM;5.0;3.11
2020;August;JAPAN;ASAM;5.0;3.11
2020;September;JAPAN;ASAM;5.0;3.11
2020;October;JAPAN;ASAM;5.0;3.11
2020;November;JAPAN;ASAM;5.0;4.29
2020;December;JAPAN;ASAM;5.0;1.93
2020;January;MALAYSIA;ASAM;8955.0;1.025
2020;February;MALAYSIA;ASAM;8955.0;1.025
2020;March;MALAYSIA;ASAM;200.0;1.14
2020;April;MALAYSIA;ASAM;8955.0;1.025
2020;May;MALAYSIA;ASAM;8955.0;1.025
2020;June;MALAYSIA;ASAM;8955.0;1.025
2020;July;MALAYSIA;ASAM;8955.0;1.025
2020;August;MALAYSIA;ASAM;8955.0;1.025
2020;September;MALAYSIA;ASAM;8955.0;1.025
2020;October;MALAYSIA;ASAM;8955.0;1.025
2020;November;MALAYSIA;ASAM;440.0;0.73
2020;December;MALAYSIA;ASAM;8955.0;1.025
2020;January;MYANMAR;ASAM;18050.0;0.35
2020;February;MYANMAR;ASAM;18050.0;0.35
2020;March;MYANMAR;ASAM;18050.0;0.35
2020;April;MYANMAR;ASAM;18050.0;0.35
2020;May;MYANMAR;ASAM;18050.0;0.35
2020;June;MYANMAR;ASAM;18050.0;0.35
2020;July;MYANMAR;ASAM;18050.0;0.35
2020;August;MYANMAR;ASAM;18050.0;0.35
2020;September;MYANMAR;ASAM;18050.0;0.35
2020;October;MYANMAR;ASAM;18050.0;0.35
2020;November;MYANMAR;ASAM;18050.0;0.35
2020;December;MYANMAR;ASAM;18050.0;0.35
2020;January;PAKISTAN;ASAM;55000.0;0.415
2020;February;PAKISTAN;ASAM;55000.0;0.415
2020;March;PAKISTAN;ASAM;55000.0;0.415
2020;April;PAKISTAN;ASAM;55000.0;0.415
2020;May;PAKISTAN;ASAM;55000.0;0.415
2020;June;PAKISTAN;ASAM;50000.0;0.58
2020;July;PAKISTAN;ASAM;56000.0;0.35
2020;August;PAKISTAN;ASAM;108000.0;0.35
2020;September;PAKISTAN;ASAM;54000.0;0.35
2020;October;PAKISTAN;ASAM;212000.0;0.36
2020;November;PAKISTAN;ASAM;55000.0;0.415
2020;December;PAKISTAN;ASAM;55000.0;0.415
2020;January;QATAR;ASAM;10.0;7.61
2020;February;QATAR;ASAM;10.0;7.61
2020;March;QATAR;ASAM;10.0;7.61
2020;April;QATAR;ASAM;10.0;7.61
2020;May;QATAR;ASAM;10.0;2.81
2020;June;QATAR;ASAM;10.0;7.61
2020;July;QATAR;ASAM;10.0;7.61
2020;August;QATAR;ASAM;10.0;7.61
2020;September;QATAR;ASAM;10.0;7.61
2020;October;QATAR;ASAM;10.0;7.61
2020;November;QATAR;ASAM;10.0;7.61
2020;December;QATAR;ASAM;10.0;7.61
2020;January;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2020;February;SAUDI ARABIA;ASAM;40.0;4.5
2020;March;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2020;April;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2020;May;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2020;June;SAUDI ARABIA;ASAM;7200.0;0.57
2020;July;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2020;August;SAUDI ARABIA;ASAM;15110.0;1.86
2020;September;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2020;October;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2020;November;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2020;December;SAUDI ARABIA;ASAM;7170.0;2.4000000000000004
2020;January;TAIWAN;ASAM;600.0;1.61
2020;February;TAIWAN;ASAM;450.0;2.6
2020;March;TAIWAN;ASAM;600.0;2.1
2020;April;TAIWAN;ASAM;450.0;2.23
2020;May;TAIWAN;ASAM;450.0;2.39
2020;June;TAIWAN;ASAM;900.0;2.6
2020;July;TAIWAN;ASAM;450.0;1.26
2020;August;TAIWAN;ASAM;900.0;2.54
2020;September;TAIWAN;ASAM;600.0;1.61
2020;October;TAIWAN;ASAM;1650.0;2.15
2020;November;TAIWAN;ASAM;600.0;1.61
2020;December;TAIWAN;ASAM;600.0;1.61
2020;January;THAILAND;ASAM;17500.0;0.5
2020;February;THAILAND;ASAM;21000.0;0.65
2020;March;THAILAND;ASAM;21000.0;0.65
2020;April;THAILAND;ASAM;21000.0;0.65
2020;May;THAILAND;ASAM;21000.0;0.65
2020;June;THAILAND;ASAM;21000.0;0.65
2020;July;THAILAND;ASAM;21000.0;0.65
2020;August;THAILAND;ASAM;19980.0;0.41
2020;September;THAILAND;ASAM;21000.0;0.35
2020;October;THAILAND;ASAM;21000.0;0.65
2020;November;THAILAND;ASAM;21000.0;0.65
2020;December;THAILAND;ASAM;21000.0;0.65
2020;January;UNITED ARAB EMIRATES;ASAM;73.97;0.36
2020;February;UNITED ARAB EMIRATES;ASAM;73.97;0.36
2020;March;UNITED ARAB EMIRATES;ASAM;5.0;0.2
2020;April;UNITED ARAB EMIRATES;ASAM;73.97;0.36
2020;May;UNITED ARAB EMIRATES;ASAM;73.97;0.36
2020;June;UNITED ARAB EMIRATES;ASAM;73.97;0.36
2020;July;UNITED ARAB EMIRATES;ASAM;73.97;0.36
2020;August;UNITED ARAB EMIRATES;ASAM;73.97;0.36
2020;September;UNITED ARAB EMIRATES;ASAM;82000.0;0.52
2020;October;UNITED ARAB EMIRATES;ASAM;73.97;0.36
2020;November;UNITED ARAB EMIRATES;ASAM;73.97;0.36
2020;December;UNITED ARAB EMIRATES;ASAM;73.97;0.36
2021;January;HONG KONG;ASAM;100.0;8.83
2021;February;HONG KONG;ASAM;100.0;8.83
2021;March;HONG KONG;ASAM;777.0;4.32
2021;April;HONG KONG;ASAM;140.0;18.93
2021;May;HONG KONG;ASAM;105.0;2.39
2021;June;HONG KONG;ASAM;875.0;0.36
2021;July;HONG KONG;ASAM;100.0;8.83
2021;August;HONG KONG;ASAM;100.0;8.83
2021;September;HONG KONG;ASAM;25.0;35.91
2021;October;HONG KONG;ASAM;100.0;8.83
2021;November;HONG KONG;ASAM;50.0;17.92
2021;December;HONG KONG;ASAM;80.0;11.17
2021;January;KUWAIT;ASAM;100.0;2.0
2021;February;KUWAIT;ASAM;100.0;2.0
2021;March;KUWAIT;ASAM;100.0;2.0
2021;April;KUWAIT;ASAM;100.0;2.0
2021;May;KUWAIT;ASAM;100.0;2.0
2021;June;KUWAIT;ASAM;100.0;2.0
2021;July;KUWAIT;ASAM;100.0;2.0
2021;August;KUWAIT;ASAM;100.0;2.0
2021;September;KUWAIT;ASAM;100.0;2.0
2021;October;KUWAIT;ASAM;100.0;2.0
2021;November;KUWAIT;ASAM;100.0;2.0
2021;December;KUWAIT;ASAM;100.0;2.0
2021;January;MALAYSIA;ASAM;8955.0;1.025
2021;February;MALAYSIA;ASAM;8955.0;1.025
2021;March;MALAYSIA;ASAM;8955.0;1.025
2021;April;MALAYSIA;ASAM;12370.0;2.0
2021;May;MALAYSIA;ASAM;8955.0;1.025
2021;June;MALAYSIA;ASAM;8910.0;2.0
2021;July;MALAYSIA;ASAM;8955.0;1.025
2021;August;MALAYSIA;ASAM;8955.0;1.025
2021;September;MALAYSIA;ASAM;8955.0;1.025
2021;October;MALAYSIA;ASAM;8955.0;1.025
2021;November;MALAYSIA;ASAM;8955.0;1.025
2021;December;MALAYSIA;ASAM;8955.0;1.025
2021;January;NEW ZEALAND;ASAM;3.6;1.95
2021;February;NEW ZEALAND;ASAM;3.6;1.95
2021;March;NEW ZEALAND;ASAM;3.6;1.95
2021;April;NEW ZEALAND;ASAM;3.6;1.95
2021;May;NEW ZEALAND;ASAM;3.6;1.95
2021;June;NEW ZEALAND;ASAM;3.6;1.95
2021;July;NEW ZEALAND;ASAM;3.6;1.95
2021;August;NEW ZEALAND;ASAM;3.6;1.95
2021;September;NEW ZEALAND;ASAM;3.6;1.95
2021;October;NEW ZEALAND;ASAM;3.6;1.95
2021;November;NEW ZEALAND;ASAM;3.6;1.95
2021;December;NEW ZEALAND;ASAM;3.6;1.95
2021;January;PAKISTAN;ASAM;55000.0;0.415
2021;February;PAKISTAN;ASAM;55000.0;0.415
2021;March;PAKISTAN;ASAM;55000.0;0.415
2021;April;PAKISTAN;ASAM;55000.0;0.415
2021;May;PAKISTAN;ASAM;55000.0;0.415
2021;June;PAKISTAN;ASAM;55000.0;0.415
2021;July;PAKISTAN;ASAM;55000.0;0.415
2021;August;PAKISTAN;ASAM;55000.0;0.415
2021;September;PAKISTAN;ASAM;55000.0;0.415
2021;October;PAKISTAN;ASAM;73700.0;0.66
2021;November;PAKISTAN;ASAM;74570.0;0.51
2021;December;PAKISTAN;ASAM;24470.0;0.78
2021;January;QATAR;ASAM;10.0;7.61
2021;February;QATAR;ASAM;10.0;7.61
2021;March;QATAR;ASAM;10.0;7.61
2021;April;QATAR;ASAM;10.0;7.61
2021;May;QATAR;ASAM;10.0;7.61
2021;June;QATAR;ASAM;10.0;1.91
2021;July;QATAR;ASAM;10.0;7.61
2021;August;QATAR;ASAM;10.0;7.61
2021;September;QATAR;ASAM;10.0;7.61
2021;October;QATAR;ASAM;10.0;7.61
2021;November;QATAR;ASAM;10.0;7.61
2021;December;QATAR;ASAM;10.0;1.91
2021;January;SINGAPORE;ASAM;5.0;1.75
2021;February;SINGAPORE;ASAM;5.0;1.75
2021;March;SINGAPORE;ASAM;5.0;1.75
2021;April;SINGAPORE;ASAM;5.0;1.75
2021;May;SINGAPORE;ASAM;24.0;3.85
2021;June;SINGAPORE;ASAM;5.0;1.75
2021;July;SINGAPORE;ASAM;0.5;6.0
2021;August;SINGAPORE;ASAM;5.0;1.75
2021;September;SINGAPORE;ASAM;5.0;1.75
2021;October;SINGAPORE;ASAM;5.0;1.75
2021;November;SINGAPORE;ASAM;5.0;1.75
2021;December;SINGAPORE;ASAM;5.0;1.75
2021;January;TAIWAN;ASAM;600.0;1.61
2021;February;TAIWAN;ASAM;900.0;0.85
2021;March;TAIWAN;ASAM;600.0;1.61
2021;April;TAIWAN;ASAM;600.0;1.61
2021;May;TAIWAN;ASAM;600.0;1.61
2021;June;TAIWAN;ASAM;900.0;2.6
2021;July;TAIWAN;ASAM;2744.0;2.51
2021;August;TAIWAN;ASAM;1245.0;2.02
2021;September;TAIWAN;ASAM;1760.4;2.6
2021;October;TAIWAN;ASAM;600.0;1.61
